projeto_id,projeto_nome,projeto_setor,projeto_macrossetor,projeto_impacto,projeto_status,projeto_alcance-geografico,projeto_publico-alvo,proponente_id,proponente_nome,proponente_empresa,proponente_atuacao,proponente_cargo,avaliador_id,avaliador_nome,avaliador_empresa,avaliador_atuacao,avaliador_cargo,avaliacao
16,ZêniteZaffre,Astronomia,Ciência e Pesquisa,Científico,Em andamento,Local,"Consumidores, Empresas e Governo",16,Eliana Coutinho Palos,Wacker Chemie AG,Química,Embaixador,198,Azelio Carmona Castro Zambujal,Local Team Building Company,Recursos Humanos,CTO,4
16,ZêniteZaffre,Astronomia,Ciência e Pesquisa,Científico,Em andamento,Local,"Consumidores, Empresas e Governo",16,Eliana Coutinho Palos,Wacker Chemie AG,Química,Embaixador,289,Loeci Bensaúde Veiga,City Government,Monitoramento Sonoro,COO,4
16,ZêniteZaffre,Astronomia,Ciência e Pesquisa,Científico,Em andamento,Local,"Consumidores, Empresas e Governo",16,Eliana Coutinho Palos,Wacker Chemie AG,Química,Embaixador,662,Remo Morais Brião Seabra,UNESCO,Educação e Cultura,CCO,4
16,ZêniteZaffre,Astronomia,Ciência e Pesquisa,Científico,Em andamento,Local,"Consumidores, Empresas e Governo",16,Eliana Coutinho Palos,Wacker Chemie AG,Química,Embaixador,1271,Yohane Cangueiro Sandinha,Google,Tecnologia social,CTO,4
17,Inovação Intensa,Tecnologia,Tecnologia e Inovação,"Econômico, Científico",Em andamento,Nacional,Funcionários,17,Verucia Corte-Real,WWF-Brasil,Conservação Ambiental,CTO,269,Merise Colaço Carmo,Startup Incubator,Empreendedorismo e Negócios,CCO,5
17,Inovação Intensa,Tecnologia,Tecnologia e Inovação,"Econômico, Científico",Em andamento,Nacional,Funcionários,17,Verucia Corte-Real,WWF-Brasil,Conservação Ambiental,CTO,1320,Hatsuyo Reis Amorim,Google,Transformação organizacional,CCO,5
18,Tech para o Amanhã: Bootcamp de Codificação para Jovens Desfavorecidos,"Educação, Tecnologia",Educação,Social,Em planejamento,Local,Consumidores e Empresas,18,Marivanio Cavaco,Farmapar,Farmacêutica,CHRO,829,Dorielson Peixoto Milheirão,Google,Tecnologia,CHRO,1
18,Tech para o Amanhã: Bootcamp de Codificação para Jovens Desfavorecidos,"Educação, Tecnologia",Educação,Social,Em planejamento,Local,Consumidores e Empresas,18,Marivanio Cavaco,Farmapar,Farmacêutica,CHRO,891,Eudson Nogueira,Google,Tecnologia,CLO,5
18,Tech para o Amanhã: Bootcamp de Codificação para Jovens Desfavorecidos,"Educação, Tecnologia",Educação,Social,Em planejamento,Local,Consumidores e Empresas,18,Marivanio Cavaco,Farmapar,Farmacêutica,CHRO,961,Denusa Quinterno Barreira,Gerdau,Metalurgia,CFO,1
18,Tech para o Amanhã: Bootcamp de Codificação para Jovens Desfavorecidos,"Educação, Tecnologia",Educação,Social,Em planejamento,Local,Consumidores e Empresas,18,Marivanio Cavaco,Farmapar,Farmacêutica,CHRO,963,Benicio Sampaio Brião Camarinho,Marfrig,Alimentação,CIO,1
18,Tech para o Amanhã: Bootcamp de Codificação para Jovens Desfavorecidos,"Educação, Tecnologia",Educação,Social,Em planejamento,Local,Consumidores e Empresas,18,Marivanio Cavaco,Farmapar,Farmacêutica,CHRO,1090,Atarcisio Mena Pedro,Fundação Bill e Melinda Gates,Filantropia,CHRO,1
18,Tech para o Amanhã: Bootcamp de Codificação para Jovens Desfavorecidos,"Educação, Tecnologia",Educação,Social,Em planejamento,Local,Consumidores e Empresas,18,Marivanio Cavaco,Farmapar,Farmacêutica,CHRO,1122,Odicelia Faleiro Chaves,Johnson & Johnson,Farmacêutica,CFO,1
18,Tech para o Amanhã: Bootcamp de Codificação para Jovens Desfavorecidos,"Educação, Tecnologia",Educação,Social,Em planejamento,Local,Consumidores e Empresas,18,Marivanio Cavaco,Farmapar,Farmacêutica,CHRO,1127,Kirsten Keil Sacramento,Bill & Melinda Gates Foundation,Filantropia,CFO,1
18,Tech para o Amanhã: Bootcamp de Codificação para Jovens Desfavorecidos,"Educação, Tecnologia",Educação,Social,Em planejamento,Local,Consumidores e Empresas,18,Marivanio Cavaco,Farmapar,Farmacêutica,CHRO,1179,Kioko Alves Gil Marcondes,UNICEF,Desenvolvimento infantil,COO,1
19,Corazon Community (Comunidade Coração),Social,Serviços Sociais,Social,Em andamento,Local,Empresas,19,Allan Goulão Henriques,Pharmalife,Farmacêutica,CEO,91,Lautair Barroca,United Nations,Organização Intergovernamental,CHRO,4
19,Corazon Community (Comunidade Coração),Social,Serviços Sociais,Social,Em andamento,Local,Empresas,19,Allan Goulão Henriques,Pharmalife,Farmacêutica,CEO,332,Edionei Bandeira Barateiro Cortês,Xylem,Tecnologia de Água,Embaixador,4
19,Corazon Community (Comunidade Coração),Social,Serviços Sociais,Social,Em andamento,Local,Empresas,19,Allan Goulão Henriques,Pharmalife,Farmacêutica,CEO,374,Macieli Barbalho Faro Muniz,UNESCO,Educação e Cultura,CIO,4
19,Corazon Community (Comunidade Coração),Social,Serviços Sociais,Social,Em andamento,Local,Empresas,19,Allan Goulão Henriques,Pharmalife,Farmacêutica,CEO,529,Endeson Lampreia Paulos Salomão,Coursera,Educação e Tecnologia,CMO,4
19,Corazon Community (Comunidade Coração),Social,Serviços Sociais,Social,Em andamento,Local,Empresas,19,Allan Goulão Henriques,Pharmalife,Farmacêutica,CEO,983,Marizalva Couto Mieiro,Y Combinator,Investimento em Startups,CCO,4
19,Corazon Community (Comunidade Coração),Social,Serviços Sociais,Social,Em andamento,Local,Empresas,19,Allan Goulão Henriques,Pharmalife,Farmacêutica,CEO,1155,Chris Borba,Apple,Tecnologia,CIO,5
20,Zenith,Tecnologia,Tecnologia e Inovação,"Econômico, Científico",Em planejamento,Local,Funcionários,20,Decelis Quintas Graça,Pharmavida,Farmacêutica,CCO,489,Loireci Bessa Porciúncula Matias,Tesla,Automotiva,CMO,4
20,Zenith,Tecnologia,Tecnologia e Inovação,"Econômico, Científico",Em planejamento,Local,Funcionários,20,Decelis Quintas Graça,Pharmavida,Farmacêutica,CCO,646,Claudivana Charneca,MIT,Educação e Pesquisa,CLO,4
20,Zenith,Tecnologia,Tecnologia e Inovação,"Econômico, Científico",Em planejamento,Local,Funcionários,20,Decelis Quintas Graça,Pharmavida,Farmacêutica,CCO,1028,Duplanil Quintana,Siemens,Energia Renovável,Embaixador,4
20,Zenith,Tecnologia,Tecnologia e Inovação,"Econômico, Científico",Em planejamento,Local,Funcionários,20,Decelis Quintas Graça,Pharmavida,Farmacêutica,CCO,1410,Licinha Setúbal,Google,Bem-estar e saúde,CHRO,4
21,O Que Nos Move?,Psicologia,Saúde e Bem-estar,Social,Em andamento,Local,Funcionários,21,Emanuele Anes,The Nature Conservancy,Conservação Ambiental,CFO,18,Marivanio Cavaco,Farmapar,Farmacêutica,CHRO,5
21,O Que Nos Move?,Psicologia,Saúde e Bem-estar,Social,Em andamento,Local,Funcionários,21,Emanuele Anes,The Nature Conservancy,Conservação Ambiental,CFO,253,Inae Figueiró Campos Zambujal,Local Government,Desenvolvimento Comunitário e Educação,CTO,5
21,O Que Nos Move?,Psicologia,Saúde e Bem-estar,Social,Em andamento,Local,Funcionários,21,Emanuele Anes,The Nature Conservancy,Conservação Ambiental,CFO,821,Givan Amaro,Google,Tecnologia,CEO,5
21,O Que Nos Move?,Psicologia,Saúde e Bem-estar,Social,Em andamento,Local,Funcionários,21,Emanuele Anes,The Nature Conservancy,Conservação Ambiental,CFO,1310,Braian Torres Abasto,Google,Tecnologia e comunicação,CCO,5
22,Energia Limpa para Todos: Instalação de Painéis Solares em Habitação de Baixa Renda,Energia,Energia e Recursos,"Ambiental, Social",Em andamento,Nacional,Funcionários e Empresas,22,Georgia Mariz,Google,Tecnologia,Embaixador,8,Iracene Camargo,McKinsey & Company,Consultoria de Gestão,CCO,3
22,Energia Limpa para Todos: Instalação de Painéis Solares em Habitação de Baixa Renda,Energia,Energia e Recursos,"Ambiental, Social",Em andamento,Nacional,Funcionários e Empresas,22,Georgia Mariz,Google,Tecnologia,Embaixador,58,Keli Abelho,DeepMind (Alphabet),Inteligência Artificial,CLO,3
22,Energia Limpa para Todos: Instalação de Painéis Solares em Habitação de Baixa Renda,Energia,Energia e Recursos,"Ambiental, Social",Em andamento,Nacional,Funcionários e Empresas,22,Georgia Mariz,Google,Tecnologia,Embaixador,283,Luiza Pessoa Poças Mangueira,Wildlife Conservation Society,Conservação da Fauna,CMO,3
22,Energia Limpa para Todos: Instalação de Painéis Solares em Habitação de Baixa Renda,Energia,Energia e Recursos,"Ambiental, Social",Em andamento,Nacional,Funcionários e Empresas,22,Georgia Mariz,Google,Tecnologia,Embaixador,907,Anderson Castilho,Junior Achievement,Educação e Empreendedorismo,CFO,3
22,Energia Limpa para Todos: Instalação de Painéis Solares em Habitação de Baixa Renda,Energia,Energia e Recursos,"Ambiental, Social",Em andamento,Nacional,Funcionários e Empresas,22,Georgia Mariz,Google,Tecnologia,Embaixador,916,Akeline Frajuca Canhão,Microsoft,Tecnologia,CTO,3
22,Energia Limpa para Todos: Instalação de Painéis Solares em Habitação de Baixa Renda,Energia,Energia e Recursos,"Ambiental, Social",Em andamento,Nacional,Funcionários e Empresas,22,Georgia Mariz,Google,Tecnologia,Embaixador,1320,Hatsuyo Reis Amorim,Google,Transformação organizacional,CCO,3
22,Energia Limpa para Todos: Instalação de Painéis Solares em Habitação de Baixa Renda,Energia,Energia e Recursos,"Ambiental, Social",Em andamento,Nacional,Funcionários e Empresas,22,Georgia Mariz,Google,Tecnologia,Embaixador,1352,Eliezita Cabral Lobo Casado,UN-Habitat,Urbanismo,COO,3
23,Crescimento e Cooperação,Econômico,Economia e Finanças,"Econômico, Social",Em planejamento,Local,População,23,Hidekazu Graça Andrade,Khan Academy,Educação,CFO,499,Cleomarcos Taveira Franco Bencatel,Apple,Tecnologia,CFO,3
23,Crescimento e Cooperação,Econômico,Economia e Finanças,"Econômico, Social",Em planejamento,Local,População,23,Hidekazu Graça Andrade,Khan Academy,Educação,CFO,701,Cleide Mantas Lindim Teles,Boston Dynamics,Robótica,CLO,3
23,Crescimento e Cooperação,Econômico,Economia e Finanças,"Econômico, Social",Em planejamento,Local,População,23,Hidekazu Graça Andrade,Khan Academy,Educação,CFO,709,Edirlane Severiano Oleiro,GE Healthcare,Tecnologia em Saúde,Embaixador,3
23,Crescimento e Cooperação,Econômico,Economia e Finanças,"Econômico, Social",Em planejamento,Local,População,23,Hidekazu Graça Andrade,Khan Academy,Educação,CFO,735,Aldemilson Frota,UNICEF,Assistência Humanitária,CIO,3
23,Crescimento e Cooperação,Econômico,Economia e Finanças,"Econômico, Social",Em planejamento,Local,População,23,Hidekazu Graça Andrade,Khan Academy,Educação,CFO,1145,Evilan Urias Távora Outeiro,UN-Habitat,Desenvolvimento comunitário,CCO,3
23,Crescimento e Cooperação,Econômico,Economia e Finanças,"Econômico, Social",Em planejamento,Local,População,23,Hidekazu Graça Andrade,Khan Academy,Educação,CFO,1161,Aproniano Figueira,MIT,Educação,CHRO,3
23,Crescimento e Cooperação,Econômico,Economia e Finanças,"Econômico, Social",Em planejamento,Local,População,23,Hidekazu Graça Andrade,Khan Academy,Educação,CFO,1364,Asaf Morais Barreiros,UNEP,Desenvolvimento ambiental,CLO,3
23,Crescimento e Cooperação,Econômico,Economia e Finanças,"Econômico, Social",Em planejamento,Local,População,23,Hidekazu Graça Andrade,Khan Academy,Educação,CFO,1392,Teago Neiva,Google,Tecnologia e inovação,CLO,3
24,Iniciativa de Valorização da Cultura Quilombola em Escolas,Educação Cultural,Educação,Social,Em andamento,Nacional,Consumidores,24,Losani Capistrano,Khan Academy,Educação,CFO,285,Elian Barrela,CDC,Saúde Pública,Embaixador,1
24,Iniciativa de Valorização da Cultura Quilombola em Escolas,Educação Cultural,Educação,Social,Em andamento,Nacional,Consumidores,24,Losani Capistrano,Khan Academy,Educação,CFO,314,Josemilia Arruda Pais,Bosch,Tecnologia Automotiva,Embaixador,1
24,Iniciativa de Valorização da Cultura Quilombola em Escolas,Educação Cultural,Educação,Social,Em andamento,Nacional,Consumidores,24,Losani Capistrano,Khan Academy,Educação,CFO,1082,Pamela Toledo Queirós Lobato,Magazine Luiza,Varejo,Embaixador,1
24,Iniciativa de Valorização da Cultura Quilombola em Escolas,Educação Cultural,Educação,Social,Em andamento,Nacional,Consumidores,24,Losani Capistrano,Khan Academy,Educação,CFO,1100,Adrei Cangueiro Madruga,UN-Habitat,Habitação e desenvolvimento urbano,CMO,1
24,Iniciativa de Valorização da Cultura Quilombola em Escolas,Educação Cultural,Educação,Social,Em andamento,Nacional,Consumidores,24,Losani Capistrano,Khan Academy,Educação,CFO,1114,Lucielma Casado Caires,IBM,Tecnologia,CEO,1
24,Iniciativa de Valorização da Cultura Quilombola em Escolas,Educação Cultural,Educação,Social,Em andamento,Nacional,Consumidores,24,Losani Capistrano,Khan Academy,Educação,CFO,1388,Stefania Mourão,Google,Tecnologia e inovação,COO,1
25,Iniciativa Renascer,Desenvolvimento Pessoal,Educação,Social,Em andamento,Local,Consumidores,25,Juliermerson Liberato,Harvard University,Educação,CFO,185,Lecildo Simão,MIT,Tecnologia e Inovação,CMO,2
25,Iniciativa Renascer,Desenvolvimento Pessoal,Educação,Social,Em andamento,Local,Consumidores,25,Juliermerson Liberato,Harvard University,Educação,CFO,359,Nilde Araújo Álvares,Volvo,Transporte e Logística,CFO,2
25,Iniciativa Renascer,Desenvolvimento Pessoal,Educação,Social,Em andamento,Local,Consumidores,25,Juliermerson Liberato,Harvard University,Educação,CFO,604,Zilton Ulhoa,Google,Tecnologia,CLO,2
25,Iniciativa Renascer,Desenvolvimento Pessoal,Educação,Social,Em andamento,Local,Consumidores,25,Juliermerson Liberato,Harvard University,Educação,CFO,626,Rosangela Velasco,Toyota,Automotivo,CHRO,2
25,Iniciativa Renascer,Desenvolvimento Pessoal,Educação,Social,Em andamento,Local,Consumidores,25,Juliermerson Liberato,Harvard University,Educação,CFO,865,Albanio Braga Frias Hernandes,FAO,Agricultura,CMO,2
25,Iniciativa Renascer,Desenvolvimento Pessoal,Educação,Social,Em andamento,Local,Consumidores,25,Juliermerson Liberato,Harvard University,Educação,CFO,1022,Suelaine Castilho Moita Homem,LinkedIn,Tecnologia e Networking,CMO,2
25,Iniciativa Renascer,Desenvolvimento Pessoal,Educação,Social,Em andamento,Local,Consumidores,25,Juliermerson Liberato,Harvard University,Educação,CFO,1326,Delizete Pimentel,Google,Agricultura sustentável,CIO,2
25,Iniciativa Renascer,Desenvolvimento Pessoal,Educação,Social,Em andamento,Local,Consumidores,25,Juliermerson Liberato,Harvard University,Educação,CFO,1358,Gersone Pereira Café Tristão,SpaceX,Tecnologia de transporte,CFO,2
26,ArteAerolito,Arte,Arte e Cultura,Social,Em planejamento,Local,Consumidores,26,Ranieri Feijó Freixo,Johnson & Johnson,Farmacêutica e Produtos de Consumo,CTO,5,Jamur Mantas,Acciona,Energia Renovável,COO,3
26,ArteAerolito,Arte,Arte e Cultura,Social,Em planejamento,Local,Consumidores,26,Ranieri Feijó Freixo,Johnson & Johnson,Farmacêutica e Produtos de Consumo,CTO,101,Orizia Quintal,Google,Tecnologia,CHRO,3
26,ArteAerolito,Arte,Arte e Cultura,Social,Em planejamento,Local,Consumidores,26,Ranieri Feijó Freixo,Johnson & Johnson,Farmacêutica e Produtos de Consumo,CTO,436,Farley Quintanilha,Google,Tecnologia,CFO,3
26,ArteAerolito,Arte,Arte e Cultura,Social,Em planejamento,Local,Consumidores,26,Ranieri Feijó Freixo,Johnson & Johnson,Farmacêutica e Produtos de Consumo,CTO,987,Antonisia Regodeiro Picão,UNICEF,Desenvolvimento Infantil,CHRO,3
26,ArteAerolito,Arte,Arte e Cultura,Social,Em planejamento,Local,Consumidores,26,Ranieri Feijó Freixo,Johnson & Johnson,Farmacêutica e Produtos de Consumo,CTO,1090,Atarcisio Mena Pedro,Fundação Bill e Melinda Gates,Filantropia,CHRO,3
26,ArteAerolito,Arte,Arte e Cultura,Social,Em planejamento,Local,Consumidores,26,Ranieri Feijó Freixo,Johnson & Johnson,Farmacêutica e Produtos de Consumo,CTO,1240,Alcidenia Prada,Siemens,Transporte,CTO,3
27,AGIR (Ações Globais de Impacto e Resposta),Social,Serviços Sociais,"Social, Econômico",Em andamento,Local,Funcionários e Empresas,27,Claudionete Simões Vale Guerreiro,Brookdale Senior Living,Gestão de Residências Seniores,CMO,430,Lizanias Varela Cortesão Ruas,Deloitte,Consultoria,CMO,4
27,AGIR (Ações Globais de Impacto e Resposta),Social,Serviços Sociais,"Social, Econômico",Em andamento,Local,Funcionários e Empresas,27,Claudionete Simões Vale Guerreiro,Brookdale Senior Living,Gestão de Residências Seniores,CMO,528,Edenes Poças Barreto,WWF,Conservação Ambiental,CMO,4
27,AGIR (Ações Globais de Impacto e Resposta),Social,Serviços Sociais,"Social, Econômico",Em andamento,Local,Funcionários e Empresas,27,Claudionete Simões Vale Guerreiro,Brookdale Senior Living,Gestão de Residências Seniores,CMO,556,Joceline Antunes Moreira Osório,Coursera,Educação e Tecnologia,CLO,4
27,AGIR (Ações Globais de Impacto e Resposta),Social,Serviços Sociais,"Social, Econômico",Em andamento,Local,Funcionários e Empresas,27,Claudionete Simões Vale Guerreiro,Brookdale Senior Living,Gestão de Residências Seniores,CMO,654,Renzo Trindade,WWF,Conservação Ambiental,CCO,4
27,AGIR (Ações Globais de Impacto e Resposta),Social,Serviços Sociais,"Social, Econômico",Em andamento,Local,Funcionários e Empresas,27,Claudionete Simões Vale Guerreiro,Brookdale Senior Living,Gestão de Residências Seniores,CMO,663,Erlindo Caeiro Brasil Foquiço,Fundação Palmares,Cultura e Educação,COO,4
27,AGIR (Ações Globais de Impacto e Resposta),Social,Serviços Sociais,"Social, Econômico",Em andamento,Local,Funcionários e Empresas,27,Claudionete Simões Vale Guerreiro,Brookdale Senior Living,Gestão de Residências Seniores,CMO,836,Tiarles Carvalheira Madeira,Google,Tecnologia,CIO,4
27,AGIR (Ações Globais de Impacto e Resposta),Social,Serviços Sociais,"Social, Econômico",Em andamento,Local,Funcionários e Empresas,27,Claudionete Simões Vale Guerreiro,Brookdale Senior Living,Gestão de Residências Seniores,CMO,871,Edjailton Covilhã Flores,WWF,Conservação Ambiental,CEO,4
27,AGIR (Ações Globais de Impacto e Resposta),Social,Serviços Sociais,"Social, Econômico",Em andamento,Local,Funcionários e Empresas,27,Claudionete Simões Vale Guerreiro,Brookdale Senior Living,Gestão de Residências Seniores,CMO,1126,Estfani Bulhões Belém Ximenes,American Psychological Association,Psicologia,CFO,4
27,AGIR (Ações Globais de Impacto e Resposta),Social,Serviços Sociais,"Social, Econômico",Em andamento,Local,Funcionários e Empresas,27,Claudionete Simões Vale Guerreiro,Brookdale Senior Living,Gestão de Residências Seniores,CMO,1334,Marquezan Conde,Google,Negócios e inovação,Embaixador,4
28,ConexãoTech,TI,Tecnologia e Informação,Econômico,Em planejamento,Local,"Consumidores, Empresas e Governo",28,Iarlete Vilhena Cachão Dorneles,Sunrise Senior Living,Gestão de Residências Seniores,COO,179,Eder Breia Sousa Rebocho,Nonprofit Organization,Ajuda Humanitária,CLO,4
28,ConexãoTech,TI,Tecnologia e Informação,Econômico,Em planejamento,Local,"Consumidores, Empresas e Governo",28,Iarlete Vilhena Cachão Dorneles,Sunrise Senior Living,Gestão de Residências Seniores,COO,404,Wilian Gonçalves,Google,Tecnologia,Embaixador,4
28,ConexãoTech,TI,Tecnologia e Informação,Econômico,Em planejamento,Local,"Consumidores, Empresas e Governo",28,Iarlete Vilhena Cachão Dorneles,Sunrise Senior Living,Gestão de Residências Seniores,COO,727,Joiciane Cadavez,Adobe,Tecnologia,COO,4
28,ConexãoTech,TI,Tecnologia e Informação,Econômico,Em planejamento,Local,"Consumidores, Empresas e Governo",28,Iarlete Vilhena Cachão Dorneles,Sunrise Senior Living,Gestão de Residências Seniores,COO,1361,Idalvo Félix Vasques,UNICEF,Saúde e desenvolvimento,CCO,1
29,MosaicoMolecular,Bioquímica,Ciência e Pesquisa,Científico,Em andamento,Nacional,Funcionários e Empresas,29,Adrieni Vale Madureira Moita,Ministério da Saúde,Governo,COO,61,Cristineide Mondragão Goulão Ulhoa,Uber,Transporte,CMO,4
